ReferenceImage,IconFile,BaseName,CurrentEnglishName,CurrentPolishName,Category,SubCategory,CorrectEnglishName,CorrectPolishName,Notes
"ChestArmour_v2","icon_Helm_M_normanski_plaski_czepiec_vond.png","Helm_M_normanski_plaski_czepiec_vond","Helm M normanski plaski czepiec vond","Helm_M_normanski_plaski_czepiec_vond","Armor","Head","","",""
"ChestArmour_v2","icon_Helm_M_normanski_plaski_vond.png","Helm_M_normanski_plaski_vond","Helm M normanski plaski vond","Helm_M_normanski_plaski_vond","Armor","Head","","",""
"ChestArmour_v2","icon_Helm_M_odrzuceni_czapka.png","Helm_M_odrzuceni_czapka","Helm M odrzuceni czapka","Helm_M_odrzuceni_czapka","Armor","Head","","",""
"ChestArmour_v2","icon_Helm_M_Townsman_Linen_Coif.png","Helm_M_Townsman_Linen_Coif","Helm M Townsman Linen Coif","Helm_M_Townsman_Linen_Coif","Armor","Head","","",""
"ChestArmour_v2","icon_HeraldicAilette.png","HeraldicAilette","HeraldicAilette","HeraldicAilette","Armor","Shoulders","","",""
"ChestArmour_v2","icon_ismir_hatchet_01.png","ismir_hatchet_01","ismir hatchet","ismir_hatchet_01","Armor","Head","","",""
"ChestArmour_v2","icon_ismir_hatchet_02.png","ismir_hatchet_02","ismir hatchet","ismir_hatchet_02","Armor","Head","","",""
"ChestArmour_v2","icon_ismir_hatchet_03.png","ismir_hatchet_03","ismir hatchet","ismir_hatchet_03","Armor","Head","","",""
"ChestArmour_v2","icon_JourneymanBoots.png","JourneymanBoots","JourneymanBoots","JourneymanBoots","Armor","Feet","","",""
"ChestArmour_v2","icon_LeatherCap.png","LeatherCap","LeatherCap","LeatherCap","Armor","Head","","",""
"ChestArmour_v2","icon_LeatherCap_obojczyk_skora.png","LeatherCap_obojczyk_skora","LeatherCap obojczyk skora","LeatherCap_obojczyk_skora","Armor","Head","","",""
"ChestArmour_v2","icon_LinenDamaskBattleLeggings.png","LinenDamaskBattleLeggings","LinenDamaskBattleLeggings","LinenDamaskBattleLeggings","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Azebian_Elite_01.png","LowArm_M_Azebian_Elite_01","LowArm M Azebian Elite","LowArm_M_Azebian_Elite_01","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Azebian_Elite_02.png","LowArm_M_Azebian_Elite_02","LowArm M Azebian Elite","LowArm_M_Azebian_Elite_02","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Beggar_Pants.png","LowArm_M_Beggar_Pants","LowArm M Beggar Pants","LowArm_M_Beggar_Pants","Armor","Feet","","",""
"ChestArmour_v2","icon_LowArm_M_East_Pants_Skin_1.png","LowArm_M_East_Pants_Skin_1","LowArm M East Pants Skin","LowArm_M_East_Pants_Skin_1","Armor","Feet","","",""
"ChestArmour_v2","icon_LowArm_M_fartuch_ismir_A.png","LowArm_M_fartuch_ismir_A","LowArm M fartuch ismir A","LowArm_M_fartuch_ismir_A","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Glory_Heavy_Armor.png","LowArm_M_Glory_Heavy_Armor","LowArm M Glory Heavy Armor","LowArm_M_Glory_Heavy_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_LowArm_M_Glory_Low_Armor.png","LowArm_M_Glory_Low_Armor","LowArm M Glory Low Armor","LowArm_M_Glory_Low_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_LowArm_M_Glory_Low_Armor_Skin_1.png","LowArm_M_Glory_Low_Armor_Skin_1","LowArm M Glory Low Armor Skin","LowArm_M_Glory_Low_Armor_Skin_1","Armor","Chest","","",""
"ChestArmour_v2","icon_LowArm_M_Glory_Medium_Armor.png","LowArm_M_Glory_Medium_Armor","LowArm M Glory Medium Armor","LowArm_M_Glory_Medium_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_LowArm_M_ismirrplyta_Arek_A.png","LowArm_M_ismirrplyta_Arek_A","LowArm M ismirrplyta Arek A","LowArm_M_ismirrplyta_Arek_A","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_ismir_kolor_01_A.png","LowArm_M_ismir_kolor_01_A","LowArm M ismir kolor 01 A","LowArm_M_ismir_kolor_01_A","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_ismir_laty_Arek_A.png","LowArm_M_ismir_laty_Arek_A","LowArm M ismir laty Arek A","LowArm_M_ismir_laty_Arek_A","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_ismir_laty_Arek_A_0.png","LowArm_M_ismir_laty_Arek_A_0","LowArm M ismir laty Arek A","LowArm_M_ismir_laty_Arek_A_0","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Ismir_Light_01_Skin_1.png","LowArm_M_Ismir_Light_01_Skin_1","LowArm M Ismir Light 01 Skin","LowArm_M_Ismir_Light_01_Skin_1","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Ismir_Medium_01_Skin_1.png","LowArm_M_Ismir_Medium_01_Skin_1","LowArm M Ismir Medium 01 Skin","LowArm_M_Ismir_Medium_01_Skin_1","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_ismir_szarawary_A.png","LowArm_M_ismir_szarawary_A","LowArm M ismir szarawary A","LowArm_M_ismir_szarawary_A","Armor","Head","","",""
"ChestArmour_v2","icon_LowArm_M_Townsman_Pants.png","LowArm_M_Townsman_Pants","LowArm M Townsman Pants","LowArm_M_Townsman_Pants","Armor","Feet","","",""
"ChestArmour_v2","icon_LowArm_M_Woolen_Pants.png","LowArm_M_Woolen_Pants","LowArm M Woolen Pants","LowArm_M_Woolen_Pants","Armor","Feet","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_B.png","M_ciezki_akneton_B","M ciezki akneton B","M_ciezki_akneton_B","Armor","Chest","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_surcoat_01_B.png","M_ciezki_akneton_surcoat_01_B","M ciezki akneton surcoat 01 B","M_ciezki_akneton_surcoat_01_B","Armor","Chest","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_surcoat_02_B.png","M_ciezki_akneton_surcoat_02_B","M ciezki akneton surcoat 02 B","M_ciezki_akneton_surcoat_02_B","Armor","Chest","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_surcoat_03_B.png","M_ciezki_akneton_surcoat_03_B","M ciezki akneton surcoat 03 B","M_ciezki_akneton_surcoat_03_B","Armor","Chest","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_surcoat_04_AB.png","M_ciezki_akneton_surcoat_04_AB","M ciezki akneton surcoat 04 AB","M_ciezki_akneton_surcoat_04_AB","Armor","Chest","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_surcoat_05_AB.png","M_ciezki_akneton_surcoat_05_AB","M ciezki akneton surcoat 05 AB","M_ciezki_akneton_surcoat_05_AB","Armor","Chest","","",""
"ChestArmour_v2","icon_M_ciezki_akneton_surcoat_dunfen_A.png","M_ciezki_akneton_surcoat_dunfen_A","M ciezki akneton surcoat dunfen A","M_ciezki_akneton_surcoat_dunfen_A","Armor","Chest","","",""
"ChestArmour_v2","icon_M_lekki_w1_akneton_AB.png","M_lekki_w1_akneton_AB","M lekki w1 akneton AB","M_lekki_w1_akneton_AB","Armor","Chest","","",""
"ChestArmour_v2","icon_M_lekki_w2_akneton_AB.png","M_lekki_w2_akneton_AB","M lekki w2 akneton AB","M_lekki_w2_akneton_AB","Armor","Chest","","",""
"ChestArmour_v2","icon_M_lekki_w3_akneton_B.png","M_lekki_w3_akneton_B","M lekki w3 akneton B","M_lekki_w3_akneton_B","Armor","Chest","","",""
"ChestArmour_v2","icon_PaddedHoodTopTier_Skin_12.png","PaddedHoodTopTier_Skin_12","PaddedHoodTopTier Skin","PaddedHoodTopTier_Skin_12","Armor","Head","","",""
"ChestArmour_v2","icon_PlateArmor.png","PlateArmor","PlateArmor","PlateArmor","Armor","Chest","","",""
"ChestArmour_v2","icon_PlatedLegguards.png","PlatedLegguards","PlatedLegguards","PlatedLegguards","Armor","Feet","","",""
"ChestArmour_v2","icon_PlatedShoulderpads.png","PlatedShoulderpads","PlatedShoulderpads","PlatedShoulderpads","Armor","Shoulders","","",""
"ChestArmour_v2","icon_RaggedPants.png","RaggedPants","RaggedPants","RaggedPants","Armor","Feet","","",""
"ChestArmour_v2","icon_RedLinenPants.png","RedLinenPants","RedLinenPants","RedLinenPants","Armor","Feet","","",""
"ChestArmour_v2","icon_RedLinenVoyagersHood.png","RedLinenVoyagersHood","RedLinenVoyagersHood","RedLinenVoyagersHood","Armor","Head","","",""
"ChestArmour_v2","icon_RippedPants.png","RippedPants","RippedPants","RippedPants","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_Azebian_Elite_shoes_01.png","Shoes_M_Azebian_Elite_shoes_01","Shoes M Azebian Elite shoes","Shoes_M_Azebian_Elite_shoes_01","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_Azebian_shoes_01.png","Shoes_M_Azebian_shoes_01","Shoes M Azebian shoes","Shoes_M_Azebian_shoes_01","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_Beggar_Shoes.png","Shoes_M_Beggar_Shoes","Shoes M Beggar Shoes","Shoes_M_Beggar_Shoes","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_buty_drewniaki_AB.png","Shoes_M_buty_drewniaki_AB","Shoes M buty drewniaki AB","Shoes_M_buty_drewniaki_AB","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_buty_futro_0.png","Shoes_M_buty_futro_0","Shoes M buty futro","Shoes_M_buty_futro_0","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_buty_skora.png","Shoes_M_buty_skora","Shoes M buty skora","Shoes_M_buty_skora","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_buty_szkarady.png","Shoes_M_buty_szkarady","Shoes M buty szkarady","Shoes_M_buty_szkarady","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_FullPlate_Basic.png","Shoes_M_FullPlate_Basic","Shoes M FullPlate Basic","Shoes_M_FullPlate_Basic","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_Glory_Heavy_Armor.png","Shoes_M_Glory_Heavy_Armor","Shoes M Glory Heavy Armor","Shoes_M_Glory_Heavy_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_Shoes_M_Glory_Low_Armor.png","Shoes_M_Glory_Low_Armor","Shoes M Glory Low Armor","Shoes_M_Glory_Low_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_Shoes_M_Glory_Medium_Armor.png","Shoes_M_Glory_Medium_Armor","Shoes M Glory Medium Armor","Shoes_M_Glory_Medium_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_Shoes_M_gumofilce_Arek.png","Shoes_M_gumofilce_Arek","Shoes M gumofilce Arek","Shoes_M_gumofilce_Arek","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_ismirplyta_Arek.png","Shoes_M_ismirplyta_Arek","Shoes M ismirplyta Arek","Shoes_M_ismirplyta_Arek","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_ismir_heavy.png","Shoes_M_ismir_heavy","Shoes M ismir heavy","Shoes_M_ismir_heavy","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_ismir_kolor_01_AB.png","Shoes_M_ismir_kolor_01_AB","Shoes M ismir kolor 01 AB","Shoes_M_ismir_kolor_01_AB","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_Ismir_Light_01.png","Shoes_M_Ismir_Light_01","Shoes M Ismir Light","Shoes_M_Ismir_Light_01","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_Ismir_Medium_01.png","Shoes_M_Ismir_Medium_01","Shoes M Ismir Medium","Shoes_M_Ismir_Medium_01","Armor","Head","","",""
"ChestArmour_v2","icon_Shoes_M_Sangmar_Light_01.png","Shoes_M_Sangmar_Light_01","Shoes M Sangmar Light","Shoes_M_Sangmar_Light_01","Armor","Feet","","",""
"ChestArmour_v2","icon_Shoes_M_Townsman_leatherShoes.png","Shoes_M_Townsman_leatherShoes","Shoes M Townsman leatherShoes","Shoes_M_Townsman_leatherShoes","Armor","Feet","","",""
"ChestArmour_v2","icon_ShoulD_M_Azebian_Elite_01.png","ShoulD_M_Azebian_Elite_01","ShoulD M Azebian Elite","ShoulD_M_Azebian_Elite_01","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_Azebian_Elite_02.png","ShoulD_M_Azebian_Elite_02","ShoulD M Azebian Elite","ShoulD_M_Azebian_Elite_02","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_Azebian_lamellar_01_shoulder.png","ShoulD_M_Azebian_lamellar_01_shoulder","ShoulD M Azebian lamellar 01 shoulder","ShoulD_M_Azebian_lamellar_01_shoulder","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_Glory_Heavy_Armor.png","ShoulD_M_Glory_Heavy_Armor","ShoulD M Glory Heavy Armor","ShoulD_M_Glory_Heavy_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_ShoulD_M_Glory_Low_Armor.png","ShoulD_M_Glory_Low_Armor","ShoulD M Glory Low Armor","ShoulD_M_Glory_Low_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_ShoulD_M_Glory_Medium_Armor.png","ShoulD_M_Glory_Medium_Armor","ShoulD M Glory Medium Armor","ShoulD_M_Glory_Medium_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_ShoulD_M_gv_azebian_jacket_01.png","ShoulD_M_gv_azebian_jacket_01","ShoulD M gv azebian jacket","ShoulD_M_gv_azebian_jacket_01","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_ismirplyta_Arek.png","ShoulD_M_ismirplyta_Arek","ShoulD M ismirplyta Arek","ShoulD_M_ismirplyta_Arek","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_ismirplyta_Arek_02.png","ShoulD_M_ismirplyta_Arek_02","ShoulD M ismirplyta Arek","ShoulD_M_ismirplyta_Arek_02","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_ismir_heavy.png","ShoulD_M_ismir_heavy","ShoulD M ismir heavy","ShoulD_M_ismir_heavy","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_ismir_kolor_04_futro.png","ShoulD_M_ismir_kolor_04_futro","ShoulD M ismir kolor 04 futro","ShoulD_M_ismir_kolor_04_futro","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_Ismir_Light_01.png","ShoulD_M_Ismir_Light_01","ShoulD M Ismir Light","ShoulD_M_Ismir_Light_01","Armor","Head","","",""
"ChestArmour_v2","icon_ShoulD_M_Ismir_Medium_01.png","ShoulD_M_Ismir_Medium_01","ShoulD M Ismir Medium","ShoulD_M_Ismir_Medium_01","Armor","Head","","",""
"ChestArmour_v2","icon_SoldiersBoots.png","SoldiersBoots","SoldiersBoots","SoldiersBoots","Armor","Feet","","",""
"ChestArmour_v2","icon_SteelShoulderpads.png","SteelShoulderpads","SteelShoulderpads","SteelShoulderpads","Armor","Shoulders","","",""
"ChestArmour_v2","icon_tarcze_maska_01.png","tarcze_maska_01","tarcze maska","tarcze_maska_01","Armor","Head","","",""
"ChestArmour_v2","icon_tarcze_maska_02.png","tarcze_maska_02","tarcze maska","tarcze_maska_02","Armor","Head","","",""
"ChestArmour_v2","icon_TatteredPants.png","TatteredPants","TatteredPants","TatteredPants","Armor","Feet","","",""
"ChestArmour_v2","icon_TownsguardsSkullcap.png","TownsguardsSkullcap","TownsguardsSkullcap","TownsguardsSkullcap","Armor","Head","","",""
"ChestArmour_v2","icon_UnicornCoifedGreatHelm.png","UnicornCoifedGreatHelm","UnicornCoifedGreatHelm","UnicornCoifedGreatHelm","Armor","Head","","",""
"ChestArmour_v2","icon_UnicornGreatHelm.png","UnicornGreatHelm","UnicornGreatHelm","UnicornGreatHelm","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_fartuch_ismir_caly.png","UpArm_fartuch_ismir_caly","UpArm fartuch ismir caly","UpArm_fartuch_ismir_caly","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_fartuch_ismir_roz.png","UpArm_fartuch_ismir_roz","UpArm fartuch ismir roz","UpArm_fartuch_ismir_roz","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_fartuch_ismir_skora.png","UpArm_fartuch_ismir_skora","UpArm fartuch ismir skora","UpArm_fartuch_ismir_skora","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_gv_azebian_leather_armor_03_a.png","UpArm_gv_azebian_leather_armor_03_a","UpArm gv azebian leather armor 03 a","UpArm_gv_azebian_leather_armor_03_a","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_gv_azebian_leather_armor_03_b.png","UpArm_gv_azebian_leather_armor_03_b","UpArm gv azebian leather armor 03 b","UpArm_gv_azebian_leather_armor_03_b","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_gv_azebian_leather_armor_03_c.png","UpArm_gv_azebian_leather_armor_03_c","UpArm gv azebian leather armor 03 c","UpArm_gv_azebian_leather_armor_03_c","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_akneton_dlugi_A.png","UpArm_M_akneton_dlugi_A","UpArm M akneton dlugi A","UpArm_M_akneton_dlugi_A","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_akneton_dlugi_krotki_AB.png","UpArm_M_akneton_dlugi_krotki_AB","UpArm M akneton dlugi krotki AB","UpArm_M_akneton_dlugi_krotki_AB","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_akneton_lokcie_dlugi_AB.png","UpArm_M_akneton_lokcie_dlugi_AB","UpArm M akneton lokcie dlugi AB","UpArm_M_akneton_lokcie_dlugi_AB","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_Azebian_Elite_01.png","UpArm_M_Azebian_Elite_01","UpArm M Azebian Elite","UpArm_M_Azebian_Elite_01","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_Azebian_Elite_02.png","UpArm_M_Azebian_Elite_02","UpArm M Azebian Elite","UpArm_M_Azebian_Elite_02","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_Azebian_lamellar_01.png","UpArm_M_Azebian_lamellar_01","UpArm M Azebian lamellar","UpArm_M_Azebian_lamellar_01","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_futro_ismirskie_0.png","UpArm_M_futro_ismirskie_0","UpArm M futro ismirskie","UpArm_M_futro_ismirskie_0","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_Glory_Heavy_Armor.png","UpArm_M_Glory_Heavy_Armor","UpArm M Glory Heavy Armor","UpArm_M_Glory_Heavy_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_Glory_Heavy_Armor_Skin_1.png","UpArm_M_Glory_Heavy_Armor_Skin_1","UpArm M Glory Heavy Armor Skin","UpArm_M_Glory_Heavy_Armor_Skin_1","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_Glory_Low_Armor.png","UpArm_M_Glory_Low_Armor","UpArm M Glory Low Armor","UpArm_M_Glory_Low_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_Glory_Low_Armor_Skin_1.png","UpArm_M_Glory_Low_Armor_Skin_1","UpArm M Glory Low Armor Skin","UpArm_M_Glory_Low_Armor_Skin_1","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_Glory_Medium_Armor.png","UpArm_M_Glory_Medium_Armor","UpArm M Glory Medium Armor","UpArm_M_Glory_Medium_Armor","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_Glory_Medium_Armor_Skin_1.png","UpArm_M_Glory_Medium_Armor_Skin_1","UpArm M Glory Medium Armor Skin","UpArm_M_Glory_Medium_Armor_Skin_1","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_jacket_01.png","UpArm_M_gv_azebian_jacket_01","UpArm M gv azebian jacket","UpArm_M_gv_azebian_jacket_01","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_jacket_01_a.png","UpArm_M_gv_azebian_jacket_01_a","UpArm M gv azebian jacket 01 a","UpArm_M_gv_azebian_jacket_01_a","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_jacket_01_b.png","UpArm_M_gv_azebian_jacket_01_b","UpArm M gv azebian jacket 01 b","UpArm_M_gv_azebian_jacket_01_b","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_leather_armor_01.png","UpArm_M_gv_azebian_leather_armor_01","UpArm M gv azebian leather armor","UpArm_M_gv_azebian_leather_armor_01","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_leather_armor_02.png","UpArm_M_gv_azebian_leather_armor_02","UpArm M gv azebian leather armor","UpArm_M_gv_azebian_leather_armor_02","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_leather_armor_03_a.png","UpArm_M_gv_azebian_leather_armor_03_a","UpArm M gv azebian leather armor 03 a","UpArm_M_gv_azebian_leather_armor_03_a","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_leather_armor_03_b.png","UpArm_M_gv_azebian_leather_armor_03_b","UpArm M gv azebian leather armor 03 b","UpArm_M_gv_azebian_leather_armor_03_b","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_gv_azebian_leather_armor_03_c.png","UpArm_M_gv_azebian_leather_armor_03_c","UpArm M gv azebian leather armor 03 c","UpArm_M_gv_azebian_leather_armor_03_c","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_ismirplyta_AB.png","UpArm_M_ismirplyta_AB","UpArm M ismirplyta AB","UpArm_M_ismirplyta_AB","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_ismir_heavy.png","UpArm_M_ismir_heavy","UpArm M ismir heavy","UpArm_M_ismir_heavy","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_ismir_kolor_01_blue_AB.png","UpArm_M_ismir_kolor_01_blue_AB","UpArm M ismir kolor 01 blue AB","UpArm_M_ismir_kolor_01_blue_AB","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_ismir_kolor_01_bogata_AB.png","UpArm_M_ismir_kolor_01_bogata_AB","UpArm M ismir kolor 01 bogata AB","UpArm_M_ismir_kolor_01_bogata_AB","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_ismir_kolor_01_dark_AB.png","UpArm_M_ismir_kolor_01_dark_AB","UpArm M ismir kolor 01 dark AB","UpArm_M_ismir_kolor_01_dark_AB","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_ismir_kolor_04_AB.png","UpArm_M_ismir_kolor_04_AB","UpArm M ismir kolor 04 AB","UpArm_M_ismir_kolor_04_AB","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_Ismir_Light_01_Skin_1.png","UpArm_M_Ismir_Light_01_Skin_1","UpArm M Ismir Light 01 Skin","UpArm_M_Ismir_Light_01_Skin_1","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_Ismir_Medium_01_Skin_1.png","UpArm_M_Ismir_Medium_01_Skin_1","UpArm M Ismir Medium 01 Skin","UpArm_M_Ismir_Medium_01_Skin_1","Armor","Head","","",""
"ChestArmour_v2","icon_UpArm_M_przeszywanica_1.png","UpArm_M_przeszywanica_1","UpArm M przeszywanica","UpArm_M_przeszywanica_1","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_przeszywanica_1_gola.png","UpArm_M_przeszywanica_1_gola","UpArm M przeszywanica 1 gola","UpArm_M_przeszywanica_1_gola","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_przeszywanica_2.png","UpArm_M_przeszywanica_2","UpArm M przeszywanica","UpArm_M_przeszywanica_2","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_przeszywanica_2_gola.png","UpArm_M_przeszywanica_2_gola","UpArm M przeszywanica 2 gola","UpArm_M_przeszywanica_2_gola","Armor","Chest","","",""
"ChestArmour_v2","icon_UpArm_M_przeszywanica_3_A.png","UpArm_M_przeszywanica_3_A","UpArm M przeszywanica 3 A","UpArm_M_przeszywanica_3_A","Armor","Chest","","",""
